"","clusterID","size","firstDate","lastDate","medianDate","meanDate","meanCDbase","medianCDbase","meanVLbase","medianVLbase","meanAgeFARV","medianAgeFARV","meanAge2023","medianAge2023","n_RSK","n_MSM","n_HET","n_IDU","n_BLOOD","n_HCV","n_HCVrep","perc_RSK","perc_MSM","perc_HET","perc_IDU","perc_BLOOD","perc_HCV","n_seroconv_2018","n_seroconv_2022","n_PREP","perc_PREP","n_HAknown","n_HA_Van","n_HA_VanIsl","n_HA_Fras","n_HA_North","n_HA_Int","perc_HAknown","perc_HA_Van","perc_HA_VanIsl","perc_HA_Fras","perc_HA_North","perc_HA_Int","n_subB","n_subC","n_subAE","n_subF","n_subBlike","n_subBrecomb","n_subBDrecomb","active","active22","medium","big","large"
"195","11",5,1996-10-08,2004-06-30,2002-08-06,2002-02-06,274,240,65016,80009.5,38.2,36,57.2438356164384,58.5972602739726,4,0,2,4,0,4,5,80,0,50,100,0,80,0,0,0,NA,5,2,3,0,0,0,100,40,60,0,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"196","16",5,2000-11-20,2003-04-01,2002-02-22,2001-12-30,156,140,56231.6,45000,46,50,62.3769863013699,63.2739726027397,5,1,4,5,0,5,5,100,20,80,100,0,100,0,0,0,NA,5,4,0,0,0,1,100,80,0,0,0,20,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"197","19",5,1996-06-18,2003-05-17,1996-12-02,1998-03-26,402,440,270627.333333333,150000,39.4,35,62.3819178082192,58.8547945205479,5,5,0,2,0,2,5,100,100,0,40,0,40,0,0,0,NA,5,4,0,1,0,0,100,80,0,20,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"198","20",5,1997-09-29,2005-03-30,1998-03-10,1999-08-22,328,320,51362.4,27000,38.6,39,59.4323287671233,59.1506849315069,5,4,1,2,0,1,5,100,80,20,40,0,20,0,0,0,NA,5,2,3,0,0,0,100,40,60,0,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"199","21",5,1996-07-05,2005-08-31,1998-11-09,2001-01-10,174,130,219806,100010,41.4,50,62.0542465753425,67.2054794520548,4,4,1,1,0,1,5,80,100,25,25,0,20,0,0,0,NA,5,5,0,0,0,0,100,100,0,0,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"200","28",5,1998-12-08,2005-02-17,1999-10-20,2000-08-01,255,290,75010,86405,29.8,25,50.9967123287671,48.6602739726027,4,1,2,3,0,2,5,80,25,50,75,0,40,0,0,0,NA,5,4,1,0,0,0,100,80,20,0,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"201","32",5,2000-04-11,2007-05-14,2004-08-05,2004-03-30,238,210,76464.2,100010,38.4,40,54.4997260273973,56.427397260274,4,4,0,1,0,0,5,80,100,0,25,0,0,0,0,0,NA,5,5,0,0,0,0,100,100,0,0,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"202","38",5,2000-06-28,2010-12-17,2002-09-16,2004-04-29,136,130,70959,100010,34.6,34,50.6257534246575,50.0301369863014,3,3,0,0,0,0,5,60,100,0,0,0,0,0,0,0,NA,5,5,0,0,0,0,100,100,0,0,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"203","42",5,2013-11-05,2022-01-04,2020-03-23,2018-11-12,403,350,42390,32518,32,32,35.6909589041096,37.6657534246575,5,4,1,0,0,0,4,100,80,20,0,0,0,3,1,0,0,4,0,1,1,0,2,80,0,25,25,0,50,5,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE
"204","43",5,1996-07-25,2014-07-14,2002-02-08,2004-11-03,348,430,20659.4,22700,39.6,42,52.2361643835616,58.2794520547945,3,3,0,1,0,1,5,60,100,0,33.3333333333333,0,20,0,0,0,NA,5,5,0,0,0,0,100,100,0,0,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"205","44",5,2014-07-02,2019-05-22,2015-02-17,2015-10-02,427.5,420,48820.3333333333,45300,30.25,30,37.6047945205479,36.8849315068493,3,3,1,0,0,0,4,60,100,33.3333333333333,0,0,0,1,0,0,0,3,3,0,0,0,0,60,100,0,0,0,0,5,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"206","45",5,1997-07-10,2019-06-08,2016-06-23,2013-02-28,484,440,649000.8,464000,43.4,43,52.8465753424658,51.3287671232877,3,2,0,1,0,1,4,60,66.6666666666667,0,33.3333333333333,0,25,2,0,0,0,4,3,0,1,0,0,80,75,0,25,0,0,5,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"207","48",5,1996-07-31,2013-06-25,2003-11-20,2003-08-25,336,340,72433.75,39850,37.8,31,57.3523287671233,52.9808219178082,5,5,1,4,1,3,5,100,100,20,80,20,60,0,0,0,NA,5,2,0,3,0,0,100,40,0,60,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"208","53",5,1998-02-27,2009-08-15,2005-05-09,2004-03-23,226,180,137630,40899,37.4,30,54.8038356164384,50.0712328767123,5,0,3,5,0,5,5,100,0,60,100,0,100,0,0,0,NA,5,3,1,1,0,0,100,60,20,20,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"209","54",5,1996-07-08,2014-07-12,2005-06-15,2004-01-22,328,240,50678,44999.5,52.2,44,68.2498630136986,68.4164383561644,1,1,0,0,0,0,4,20,100,0,0,0,0,0,0,0,NA,4,3,0,0,0,1,80,75,0,0,0,25,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"210","56",5,2000-07-18,2019-10-26,2017-03-17,2012-03-10,666,650,13634.8,360,32.4,31,43.3287671232877,36.241095890411,3,3,0,0,0,0,5,60,100,0,0,0,0,2,0,0,0,4,3,0,1,0,0,80,75,0,25,0,0,5,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"211","58",5,1996-06-19,2001-09-27,1996-08-20,1997-09-06,310,250,144670,100010,44,43,66.6756164383562,65.9013698630137,4,3,1,0,0,0,5,80,75,25,0,0,0,0,0,0,NA,5,1,0,4,0,0,100,20,0,80,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"212","63",5,1996-09-04,2009-01-26,2008-01-09,2005-09-27,426,500,188694.6,68000,42.8,41,59.7221917808219,57.2630136986301,3,3,0,0,0,1,4,60,100,0,0,0,25,0,0,0,NA,5,4,1,0,0,0,100,80,20,0,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"213","66",5,1999-03-22,2005-02-24,2001-06-08,2002-01-16,152,130,130626,100010,31.8,33,50.2569863013699,51.786301369863,4,4,2,2,1,2,5,80,100,50,50,25,40,0,0,0,NA,5,3,0,2,0,0,100,60,0,40,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"214","69",5,1999-01-07,2013-05-24,2000-07-19,2004-11-21,217,180,118934.4,28700,37.8,35,53.7961643835616,54.4876712328767,0,0,0,0,0,5,5,0,NA,NA,NA,NA,100,0,0,0,NA,4,3,1,0,0,0,80,75,25,0,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"215","71",5,1997-08-19,2016-03-21,2014-03-31,2010-05-17,357.8,340,208991.8,166120,53.6,56,62.8498630136986,66.9917808219178,2,1,1,0,0,0,5,40,50,50,0,0,0,0,0,0,NA,5,0,5,0,0,0,100,0,100,0,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"216","80",5,2001-12-14,2011-03-30,2004-10-15,2005-02-26,147.6,120,840256,56521.5,42.8,43,57.946301369863,57.1424657534247,4,1,2,3,0,3,5,80,25,50,75,0,60,0,0,0,NA,5,4,0,1,0,0,100,80,0,20,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"217","84",5,1996-08-20,2008-07-11,2002-11-28,2002-09-15,322,330,133000.5,54400,46.6,43,60.7145205479452,67.5041095890411,3,3,1,2,0,2,5,60,100,33.3333333333333,66.6666666666667,0,40,0,0,0,NA,5,2,0,3,0,0,100,40,0,60,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"218","85",5,1997-01-15,2017-06-06,2012-05-02,2009-11-20,460,360,245773.6,100010,45.8,41,57.4717808219178,54.3561643835616,3,3,0,1,0,1,5,60,100,0,33.3333333333333,0,20,0,0,0,NA,5,3,1,1,0,0,100,60,20,20,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"219","88",5,2009-01-23,2013-08-28,2011-11-02,2011-12-21,268.6,240,525833.4,92520,40.2,43,50.5364383561644,54.6767123287671,3,1,2,0,0,0,5,60,33.3333333333333,66.6666666666667,0,0,0,0,0,0,NA,5,1,0,4,0,0,100,20,0,80,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"220","90",5,1996-07-30,2005-03-09,1999-09-08,1999-10-21,187.8,190,40825,45350,40.6,29,61.0032876712329,55.5150684931507,3,2,1,1,0,1,5,60,66.6666666666667,33.3333333333333,33.3333333333333,0,20,0,0,0,NA,4,3,0,1,0,0,80,75,0,25,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"221","94",5,1998-05-13,2008-12-08,2007-08-27,2005-11-19,392,360,15801.5,17520,38.2,36,51.6109589041096,50.1808219178082,3,2,1,0,0,1,3,60,66.6666666666667,33.3333333333333,0,0,33.3333333333333,0,0,0,NA,5,4,1,0,0,0,100,80,20,0,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"222","97",5,2021-02-23,2023-01-30,2022-05-17,2022-03-09,192.5,215,3464752.5,1857500,33.25,30.5,34.2664383561644,31.6232876712329,4,4,0,0,0,0,4,80,100,0,0,0,0,5,3,0,0,4,4,0,0,0,0,80,100,0,0,0,0,5,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE
"223","98",5,1996-09-17,1998-03-10,1997-09-23,1997-08-27,194,220,104558,53800,39,37,62.0082191780822,60.8027397260274,5,0,3,5,1,4,4,100,0,60,100,20,100,0,0,0,NA,5,1,0,2,0,2,100,20,0,40,0,40,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"224","101",5,1996-07-23,2009-03-30,2005-12-09,2004-11-13,342.5,320,78243,93278,39.75,41,56.7075342465753,56.7616438356164,4,4,0,1,0,2,4,80,100,0,25,0,50,0,0,0,NA,4,3,0,1,0,0,80,75,0,25,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"225","108",5,1996-07-11,2011-01-10,1998-03-23,2001-12-19,320,330,40503,47000,37.75,36,58.9431506849315,59.3876712328767,3,1,2,3,0,4,4,60,33.3333333333333,66.6666666666667,100,0,100,0,0,0,NA,4,4,0,0,0,0,80,100,0,0,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"226","112",5,1996-08-14,1998-01-30,1996-10-23,1997-02-14,277.5,330,260000,260000,31.6,28,59.7742465753425,55.1150684931507,4,1,3,1,0,1,4,80,25,75,25,0,25,0,0,0,NA,4,1,0,2,1,0,80,25,0,50,25,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"227","113",5,1996-06-21,2016-08-02,1997-12-11,2001-08-17,123.333333333333,60,428005,428005,30.75,29.5,56.0732876712329,54.3123287671233,4,1,3,1,1,1,3,80,25,75,25,25,33.3333333333333,0,0,0,NA,4,4,0,0,0,0,80,100,0,0,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"228","115",5,2006-06-19,2009-01-22,2006-11-06,2007-03-24,384,380,166708.4,13100,34.2,30,46.8920547945205,42.227397260274,3,3,0,0,0,0,4,60,100,0,0,0,0,0,0,0,NA,5,5,0,0,0,0,100,100,0,0,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"229","118",5,2018-04-07,2022-12-28,2019-04-29,2020-02-13,372.5,315,2610006.25,169007.5,50.75,49.5,54.5260273972603,53.4301369863014,4,2,0,3,0,0,4,80,50,0,75,0,0,5,1,0,0,4,1,2,0,0,1,80,25,50,0,0,25,5,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE
"230","120",5,2014-02-11,2020-06-11,2019-07-09,2017-10-10,603.75,562.5,189926,71334.5,23,20,29.0582191780822,26.6205479452055,4,4,0,0,0,0,4,80,100,0,0,0,0,3,0,0,0,3,1,1,1,0,0,60,33.3333333333333,33.3333333333333,33.3333333333333,0,0,5,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"231","127",5,1998-02-25,2013-01-29,2008-04-03,2007-02-03,459.4,480,83095.2,56000,46.6,47,61.0515068493151,62.8575342465753,3,0,3,1,0,2,5,60,0,100,33.3333333333333,0,40,0,0,0,NA,5,3,0,2,0,0,100,60,0,40,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"232","139",5,1996-06-26,2002-06-21,2001-02-06,2000-01-26,280,350,225305,100010,44.4,46,65.2608219178082,63.3260273972603,5,4,1,2,1,2,4,100,80,20,40,20,50,0,0,0,NA,5,1,0,1,0,3,100,20,0,20,0,60,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"233","153",5,2019-08-07,2022-02-16,2021-11-01,2021-01-17,594,580,53067,7700,29.6,31,31.7890410958904,31.7808219178082,5,3,2,0,0,1,4,100,60,40,0,0,25,5,1,1,20,5,1,0,3,0,1,100,20,0,60,0,20,5,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE
"234","154",5,2004-05-10,2011-08-17,2011-05-04,2009-05-16,316,300,180437.2,142186,37,45,49.9660273972603,58.1671232876712,2,2,0,0,0,0,5,40,100,0,0,0,0,0,0,0,NA,5,3,0,2,0,0,100,60,0,40,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"235","155",5,1996-09-05,2004-05-03,2003-12-19,2002-03-22,292.5,170,16820,17800,24.2,26,45.4131506849315,43.4438356164384,5,0,2,5,0,5,5,100,0,40,100,0,100,0,0,0,NA,4,3,0,1,0,0,80,75,0,25,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"236","158",5,1999-07-22,2004-05-07,2000-08-09,2001-03-01,188,140,86828,100010,37.2,33,57.1424657534247,53.1534246575342,4,0,1,4,0,3,3,80,0,25,100,0,100,0,0,0,NA,5,2,1,2,0,0,100,40,20,40,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"237","159",5,1996-06-25,2006-10-23,1996-10-04,1998-11-18,332,260,288125.75,188500,33.8,36,57.4657534246575,62.0986301369863,4,0,1,4,0,5,5,80,0,25,100,0,100,0,0,0,NA,4,1,0,3,0,0,80,25,0,75,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"238","167",5,1996-09-10,1999-10-13,1998-06-23,1998-03-05,328,460,102522.6,100010,41.6,42,62.3665753424658,61.0356164383562,4,3,3,4,0,4,5,80,75,75,100,0,80,0,0,0,NA,5,5,0,0,0,0,100,100,0,0,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"239","174",5,2001-10-01,2004-08-06,2003-01-09,2002-12-30,345,140,50709.25,44750,43.75,46,56.7095890410959,56.0438356164384,4,0,1,4,0,4,4,80,0,25,100,0,100,0,0,0,NA,4,2,0,2,0,0,80,50,0,50,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"240","188",5,2003-03-27,2007-09-06,2006-05-31,2005-10-23,271.6,220,120080.6,100010,43.8,41,56.2394520547945,58.2356164383562,4,1,4,1,0,1,5,80,25,100,25,0,20,0,0,0,NA,5,3,1,1,0,0,100,60,20,20,0,0,0,5,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"241","190",5,2003-02-13,2008-01-02,2004-01-19,2004-07-03,376,290,46429.6,17500,22,24,37.9632876712329,40.6356164383562,2,0,2,0,0,0,4,40,0,100,0,0,0,0,0,0,NA,5,3,0,2,0,0,100,60,0,40,0,0,0,5,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"242","211",5,2008-02-04,2022-07-07,2012-01-20,2013-04-30,454,460,111091.6,70983,49.6,45,57.718904109589,54.1342465753425,3,0,0,2,1,3,5,60,0,0,66.6666666666667,33.3333333333333,60,1,1,0,0,4,4,0,0,0,0,80,100,0,0,0,0,5,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE
"243","213",5,1997-01-07,2003-01-23,2001-11-20,2000-06-23,410,410,41150,41150,31.5,31.5,55.9109589041096,55.9109589041096,2,0,1,2,0,2,2,40,0,50,100,0,100,0,0,0,NA,1,1,0,0,0,0,20,100,0,0,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"244","224",5,1996-07-15,2021-05-29,2014-09-24,2013-01-07,565,300,103789.333333333,35,44.2,42,55.0213698630137,57.8301369863014,4,4,0,1,0,3,5,80,100,0,25,0,60,2,0,0,0,5,5,0,0,0,0,100,100,0,0,0,0,5,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"245","225",5,1996-09-13,2004-12-16,2001-10-23,2001-09-16,257.8,220,30635,9000,39.6,37,58.3567123287671,57.7972602739726,3,2,0,1,0,1,4,60,66.6666666666667,0,33.3333333333333,0,25,0,0,0,NA,5,4,0,1,0,0,100,80,0,20,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"246","229",5,1996-08-07,2002-11-07,2000-09-08,2000-03-16,432.5,285,53659.6666666667,56000,34.25,36.5,53.6308219178082,53.4794520547945,4,1,2,4,0,4,4,80,25,50,100,0,100,0,0,0,NA,4,1,0,1,0,2,80,25,0,25,0,50,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"247","237",5,2008-01-19,2015-04-20,2014-01-09,2012-08-05,476,470,92972.2,14163,42.8,47,52.6449315068493,58.3671232876712,5,5,1,0,0,0,5,100,100,20,0,0,0,0,0,0,NA,5,5,0,0,0,0,100,100,0,0,0,0,5,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
